"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3934","Validar contrato e integridade das imagens Validar raça: akita","","Thu Apr 02 14:36:49 UTC 2026","passed","Thu Apr 02 14:36:53 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveValidarContratoEImagensPorRaca"
"","2731","deveRetornarImagensDiferentes() Validando Aleatoriedade: 2/3","","Thu Apr 02 14:37:04 UTC 2026","passed","Thu Apr 02 14:37:07 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarImagensDiferentes"
"","1814","Validar tempo de resposta","","Thu Apr 02 14:37:20 UTC 2026","passed","Thu Apr 02 14:37:22 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveResponderEmTempoAceitavel"
"","4019","Validar limites de quantidade (3 e 50)","","Thu Apr 02 14:37:22 UTC 2026","passed","Thu Apr 02 14:37:26 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveValidarLimitesDeQuantidade"
"","715","Validar busca funcional sem textos","","Thu Apr 02 14:36:36 UTC 2026","passed","Thu Apr 02 14:36:36 UTC 2026","","web.BuscaBlogAgibankTest","web.BuscaBlogAgibankTest","testarBuscaVazia"
"","166","Validar SLA de resposta","","Thu Apr 02 14:37:01 UTC 2026","passed","Thu Apr 02 14:37:01 UTC 2026","","api.tests.BreedsListTest","api.tests.BreedsListTest","deveResponderDentroDoSLA"
"","2022","BUG: Erro 400 para contagem zero","","Thu Apr 02 14:37:09 UTC 2026","failed","Thu Apr 02 14:37:11 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarErroParaParametroZero"
"","2264","BUG: Erro 400 para contagem negativa","","Thu Apr 02 14:37:16 UTC 2026","failed","Thu Apr 02 14:37:18 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarErroParaParametroNegativo"
"","3967","Validar imagens de sub-raça (English Bulldog)","","Thu Apr 02 14:36:53 UTC 2026","passed","Thu Apr 02 14:36:57 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveRetornarImagensParaSubRaca"
"","3159","Validar erro 404 para raça inexistente","","Thu Apr 02 14:36:57 UTC 2026","passed","Thu Apr 02 14:37:00 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveRetornarErroParaRacaInexistente"
"A API aceita letras e retorna 200/sucesso, ignorando a tipagem do parâmetro.","1894","BUG: Erro 400 para input não numérico","","Thu Apr 02 14:37:18 UTC 2026","failed","Thu Apr 02 14:37:20 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarErroParaParametroNaoNumerico"
