"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1153","BUG: Erro 400 para contagem negativa","","Thu Apr 02 18:13:25 UTC 2026","failed","Thu Apr 02 18:13:26 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarErroParaParametroNegativo"
"","1234","deveRetornarImagensDiferentes() Validando Aleatoriedade: 1/3","","Thu Apr 02 18:13:17 UTC 2026","passed","Thu Apr 02 18:13:18 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarImagensDiferentes"
"","200","Validar sub-raças do Bulldog","","Thu Apr 02 18:13:17 UTC 2026","passed","Thu Apr 02 18:13:17 UTC 2026","","api.tests.BreedsListTest","api.tests.BreedsListTest","deveRetornarSubRacasParaBulldog"
"","343","Validar contrato e integridade das imagens Validar raça: bulldog","","Thu Apr 02 18:13:14 UTC 2026","passed","Thu Apr 02 18:13:15 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveValidarContratoEImagensPorRaca"
"","564","Validar busca funcional com termos inexistente","","Thu Apr 02 18:13:06 UTC 2026","passed","Thu Apr 02 18:13:07 UTC 2026","","web.BuscaBlogAgibankTest","web.BuscaBlogAgibankTest","buscarTermoInexistente"
"","1377","deveRetornarImagensDiferentes() Validando Aleatoriedade: 2/3","","Thu Apr 02 18:13:18 UTC 2026","passed","Thu Apr 02 18:13:19 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarImagensDiferentes"
"","215","Validar erro 404 para raça inexistente","","Thu Apr 02 18:13:16 UTC 2026","passed","Thu Apr 02 18:13:16 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveRetornarErroParaRacaInexistente"
"","2007","Validar SLA de resposta","","Thu Apr 02 18:13:10 UTC 2026","passed","Thu Apr 02 18:13:12 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveResponderDentroDoSLA"
"","1837","Validar contrato e integridade das imagens Validar raça: labrador","","Thu Apr 02 18:13:13 UTC 2026","passed","Thu Apr 02 18:13:14 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveValidarContratoEImagensPorRaca"
"","294","Validar estrutura da lista e raças principais","","Thu Apr 02 18:13:16 UTC 2026","passed","Thu Apr 02 18:13:16 UTC 2026","","api.tests.BreedsListTest","api.tests.BreedsListTest","deveValidarEstruturaEConteudoDaLista"
"A API aceita letras e retorna 200/sucesso, ignorando a tipagem do parâmetro.","982","BUG: Erro 400 para input não numérico","","Thu Apr 02 18:13:26 UTC 2026","failed","Thu Apr 02 18:13:27 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarErroParaParametroNaoNumerico"
"","1213","Validar integridade da URL da imagem","","Thu Apr 02 18:13:23 UTC 2026","passed","Thu Apr 02 18:13:25 UTC 2026","","api.tests.RandomImageTest","api.tests.RandomImageTest","deveRetornarUrlValidaComExtensao"
"","229","Validar imagens de sub-raça (English Bulldog)","","Thu Apr 02 18:13:15 UTC 2026","passed","Thu Apr 02 18:13:16 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveRetornarImagensParaSubRaca"
"","392","Validar contrato e integridade das imagens Validar raça: akita","","Thu Apr 02 18:13:15 UTC 2026","passed","Thu Apr 02 18:13:15 UTC 2026","","api.tests.BreedImagesTest","api.tests.BreedImagesTest","deveValidarContratoEImagensPorRaca"
